destination_name,hashtag_source,post_url,short_code,caption,content_type,timestamp,likes,comments,views,location_name,owner_username,collected_date,source,engagement,upload_date
Bangka Belitung,#wisatabelitung,https://www.instagram.com/p/DYy72wXEcwf/,DYy72wXEcwf,"✨ Kehormatan bagi kami hari ini tanggal 26 mei 2026 menerima kunjungan kerja istimewa dari para tamu kehormatan mancanegara di wisata edukasi keramik Belitung.

Bersama pendampingan dari Dinas PLUT, Dinas Pariwisata, serta perwakilan DPMPTSP, kami menyambut kehadiran: 

🇲🇽 Agustin Garcia-Lopez Loaeza, (Ambassador of Mexico to Singapore)
🇲🇽 Katya Anaya de la Fuente
🇰🇭 Sok Khoeun
🇱🇦 Vilatsone Visonnavong

Dalam kunjungan ini, para tamu diajak melihat langsung proses pembuatan keramik—mulai dari pembentukan tanah liat hingga tahap akhir—serta ikut merasakan pengalaman edukasi keramik secara langsung.
Suasana terasa hangat dan penuh antusias. Momen ketika para duta besar mencoba, mengamati detail proses, dan berdialog tentang kerajinan lokal menjadi pengalaman yang sangat berkesan. 🌿🏺
Terima kasih atas kunjungan dan perhatian yang diberikan untuk karya kerajinan Belitung. Semoga dari sini lahir cerita baik yang membawa budaya dan kreativitas lokal semakin dikenal hingga ke mancanegara. 🤍

#Belitung #WisataBelitung #EduwisataBelitung #KeramikBelitung #WonderfulBelitung",Sidecar,2026-05-26 08:53:12+00:00,8.0,2,0.0,Site Batu Itam I,kibit.belitung,2026-06-03,Apify Instagram Scraper,10.0,2026-05-26
Bangka Belitung,#pulaubelitung,https://www.instagram.com/p/DY4jOfrlBfJ/,DY4jOfrlBfJ,"KEMUNTING adalah tumbuhan berbunga yg tumbuh liar dilahan terbuka/semak belukar dikepulauan Belitung, oleh masyarakat Belitung, KEMUNTING merupakan tanaman herbal/obat2an.
#pohonkemunting #rhodomyrtustomentosa #kemunting #pulaubelitung #tanamanherbal",Sidecar,2026-05-28 13:13:26+00:00,10.0,0,0.0,Belitung,yoyosudiono,2026-06-03,Apify Instagram Scraper,10.0,2026-05-28
Bangka Belitung,#pulaubelitung,https://www.instagram.com/p/DYjBJ8tlGcK/,DYjBJ8tlGcK,"TOUR HEMAT PULAU BELITUNG (3D2N)

•2 orang: Rp 1.550.000/orang
•3 orang: Rp 1.350.000/orang
•4-6 orang: Rp 1.100.000/orang
•7-10 orang: Rp 950.000/orang
•11-15 orang: Rp 850.000/orang

⭐ Note:
1.Harga diatas harga perorang
2.Jadwal yang fleksibel

🏝🐬 DESTINASI TRIP:
Day 1: (BELITUNG TIMUR)
Pickup Airport Belitung
Breakfast Mie Belitung
Sd Muhammadiyah Laskar Pelangi
Museum Kata Andrea Hirata
Kampung AHOK/FIFI
Vihara Dewi kwan in
Pantai Burung Mandi
Checkin hotel & Free Program

Day 2: (HOPPING ISLAND)
Pantai/pelabuhan Tanjung Kelayang
Hopping island:
1.Pulau Batu Garuda
2.Pulau Pasir
3.Pulau Batu Berlayar
4.Pulau Lengkuas
5.Goa kelayang/pulau kelayang
Snorkeling
Pulau Kepayang (Lunch)
Pantai Tanjung Tinggi (Laskar pelangi)
Sunset Point
Kembali ke Hotel & Free Program

Day 3: (CITY TOUR)
Check out hotel
Kopi Kongdjie
Belanja oleh-oleh khas Belitung
Rumah Adat Belitung
Danau Kaolin
Dropout Airport

✅ INCLUDE:
Tranportasi
Hotel
Kapal Hopping Island
Mie Khas Belitung
Breakfast
Lunch 1x
Lokal Guide
Air Mineral
Lifejacket & kacamata Snorkling
Dokumentasi

❎ EXCLUDE:
Tiket pesawat (PP)
Makan diluar paket tour
Keperluan pribadi
HTM museum kata (andrea hirata)
Tips guide

RESERVASI ⬇️
WA/CP:
☎ 0821-8167-6740
☎ 0878-9334-5254

#tourbelitung #wisabelitung #hoppingislandbelitung #pulaubelitung #pantaibelitung",Sidecar,2026-05-20 04:31:40+00:00,10.0,0,0.0,Pulau Belitung,jejakbelitung,2026-06-03,Apify Instagram Scraper,10.0,2026-05-20
Bangka Belitung,#explorebelitung,https://www.instagram.com/p/DZHJ2JBmldT/,DZHJ2JBmldT,"Yuk Agendakan Liburan Kalian di Belitung
Bersama Kami @healingbelitung

""Avaliable Tour Package Belitung""
•Paket Tour Only Belitung (2D1N,3D2N,4D3N)
•Paket Promo Belitung (2D1N,3D2N,4D3N)
•Paket Hemat Belitung (2D1N,3D2N,4D3N)
•Paket Reguler Belitung (2D1N,3D2N,4D3N)
•Paket Honeymoon (3D2N & 4D3N)
•Paket Family (3D2N & 4D3N)
•Paket One Day Trip Hopping Island
•Paket One Day Trip Leebong Island
---
Contact :
📲 CP/WA : 087749631080
📧 Email : healingbelitungtrip@gmail.co
🌐 Website : healingbelitungtour.id

•
•
#tourbelitung #tripbelitung #explorebelitung #bangkabelitung #pakettourbelitung",Sidecar,2026-06-03 05:20:16+00:00,10.0,0,0.0,Pulau Belitung,healingbelitung,2026-06-03,Apify Instagram Scraper,10.0,2026-06-03
Bangka Belitung,#explorebelitung,https://www.instagram.com/p/DY9PpAJT9od/,DY9PpAJT9od,"Liburan Berdua ke Belitung nggak harus pakai mobil besar... yang penting nyaman buat diajak muter seharian

Honda Brio bisa jadi partner jalan yang pas buat kamu dan pasangan mobilnya praktis,irit,nyaman dipakai keliling pantai, cari kuliner enak, sampai menikmati suasana belitung tanpa ribet, cocok buat quality time yang lebih santai dan fleksibel

Jangan tunggu mepet keberangkatan

Yuk booking Brio-mu sekarang dan siapin liburan berdua yang lebih seru bareng TJQ Transport

•
•
•
Contact US :
WA : 087749631080 (Fast Response)
Web : sewamobilbelitung.id
IG : @rentalmobilbelitungmurah

#rentalmobilbelitung #sewamobilbelitung #liburanbelitung #belitungtrip #explorebelitung",Image,2026-05-30 08:58:33+00:00,10.0,0,0.0,Pulau Belitung,rentalmobilbelitungmurah,2026-06-03,Apify Instagram Scraper,10.0,2026-05-30
Bangka Belitung,#explorebelitung,https://www.instagram.com/p/DYv3p_RzLc_/,DYv3p_RzLc_,"Liburan keluarga itu bukan cuma soal destinasi... tapi soal kenyamanan selama perjalanan

Jangan sampai mood liburan rusak cuma karena transport yang ribet atau enggak nyaman

Bareng TJQ Transport, perjalanan keliling belitung jadi lebih santai dan menyenangkan

Mau ajak anak-anak main pantai, kulineran bareng keluarga, sampai explore spot wisata favorit di belitung? Semua bisa di nikmati dengan nyaman tanpa buru-buru

Karena momen terbaik itu dimulai dari perjalanan yang bikin semua orang happy

Yuk siapin kendaraan terbaik untuk liburan keluargamu di belitung dan buat setiap perjalanan jadi kenangan yang berkesan

•
•
•
Contact US :
WA : 087749631080 (Fast Response)
Web : sewamobilbelitung.id
IG : @rentalmobilbelitungmurah

#rentalmobilbelitung #sewamobilbelitung #liburanbelitung #belitungtrip #explorebelitung",Image,2026-05-25 04:18:50+00:00,10.0,0,0.0,Pulau Belitung,rentalmobilbelitungmurah,2026-06-03,Apify Instagram Scraper,10.0,2026-05-25
Bangka Belitung,#bangkabelitung,https://www.instagram.com/p/DZHvW8lGpLS/,DZHvW8lGpLS,"Halo Sobat Temankeu!
 
Dari keberagaman yang membentang, tumbuh persatuan yang menguatkan.
Dari nilai-nilai luhur Pancasila, lahir semangat untuk berkarya, bergotong royong, dan mengabdi bagi bangsa.
 
Mari terus menghidupkan nilai-nilai Pancasila dalam kehidupan sehari-hari sebagai landasan untuk merawat persaudaraan, menghargai perbedaan, dan memperkuat semangat kebangsaan.
 
Bersatu dalam keberagaman, bergerak berlandaskan Pancasila untuk Indonesia yang lebih maju, adil, dan sejahtera.
 
#HariLahirPancasila
#Pancasila
#IndonesiaMaju
#BangkaBelitung
 
————————————————————————
KEMENKEU SATU KEPULAUAN BANGKA BELITUNG",Sidecar,2026-06-03 10:48:03+00:00,9.0,0,0.0,,kemenkeusatubabel,2026-06-03,Apify Instagram Scraper,9.0,2026-06-03
Bangka Belitung,#bangkabelitung,https://www.instagram.com/p/DZHuoI8GZYH/,DZHuoI8GZYH,"Cressida New Arrival✨

Tersedia pilihan model lain✅

• Order WhatsApp🛒
 (0813-1940-4193)

Yuk mampir ke Iam fashion store 
harga mulai Rp.50.000 ✨

#iam #promo #iamtjp #bestylishbeyourself #bangkabelitung",Sidecar,2026-06-03 10:41:40+00:00,3.0,6,0.0,,iamfashiontanjungpandan,2026-06-03,Apify Instagram Scraper,9.0,2026-06-03
Bangka Belitung,#bangkabelitung,https://www.instagram.com/p/DZHk39_AajN/,DZHk39_AajN,"""Tidak ada yang benar-benar bisa mempersiapkanmu untuk semua hal tentang pernikahan. Beberapa pelajaran hanya bisa dipahami setelah mengalaminya sendiri.""🥰

“𝐄𝐝𝐞𝐥𝐰𝐞𝐢𝐬𝐬 𝘛𝘩𝘦 𝘣𝘦𝘴𝘵 𝘌𝘹𝘤𝘦𝘭𝘭𝘦𝘯𝘵 𝘚𝘦𝘳𝘷𝘪𝘤𝘦“
_________________________________

Untuk informasi pemesanan 
📲 +62 853-6789-6009
📩 edelweiss.wowp@gmail.com

#wedding #weddingplanner #weddingcrew #bangkabelitung #weddingorganizer",Sidecar,2026-06-03 09:16:27+00:00,9.0,0,0.0,,edelweiss.weddingplanner,2026-06-03,Apify Instagram Scraper,9.0,2026-06-03
Bangka Belitung,#wisatabelitung,https://www.instagram.com/p/DZEm0yjoIyr/,DZEm0yjoIyr,"Potret keseruan maksimal para sobat travelers pas explore indahnya laut Belitung bareng @gobelitungtrip. Mulai dari tantangan adrenalin naik jetski sampai serunya snorkeling, semua fasilitas keamanan dan dokumentasi kece siap kita sediakan.

Coba tag temen kamu yang kalau diajak main air paling heboh! 👇

BOOKING SEKARANG, BERANGKAT BESOK
📱 WhatsApp: +62 812-4802-3619
💻 Instagram: @gobelitungtrip
📍 Kantor: Jl. Tj. Pandan, Kab. Belitung, Kep. Bangka Belitung 33411

#belitung #wisatabelitung #opentripbelitung #privatetrip",Sidecar,2026-06-02 05:35:46+00:00,9.0,0,0.0,,gobelitungtrip,2026-06-03,Apify Instagram Scraper,9.0,2026-06-02
Bangka Belitung,#wisatabelitung,https://www.instagram.com/p/DY34dK_IBIl/,DY34dK_IBIl,"Mau liburan estetik bebas ribet kayak gini bareng circle kamu? Tinggal booking aja di @gobelitungtrip

BOOKING SEKARANG, BERANGKAT BESOK
📱 WhatsApp: +62 812-4802-3619
💻 Instagram: @gobelitungtrip
📍 Kantor: Jl. Tj. Pandan, Kab. Belitung, Kep. Bangka Belitung 33411

#belitung #wisatabelitung #opentripbelitung #privatetrip",Sidecar,2026-05-28 06:59:42+00:00,9.0,0,0.0,,gobelitungtrip,2026-06-03,Apify Instagram Scraper,9.0,2026-05-28
Bangka Belitung,#wisatabelitung,https://www.instagram.com/p/DY3IctuDBJl/,DY3IctuDBJl,"Temukan cita rasa terbaik Belitung dalam setiap halaman menu kami.
Hidangan khas tradisional, seafood segar pilihan dari hasil laut terbaik, hingga kreasi menu unik racikan spesial chef kami siap menghadirkan pengalaman kuliner yang berbeda.

Nikmati perpaduan rasa, suasana, dan pelayanan istimewa hanya di restoran kami 🤎

𝗗𝗮𝗳𝗮𝗺 𝗥𝗲𝘀𝗼𝗿𝘁 𝗕𝗲𝗹𝗶𝘁𝘂𝗻𝗴
JI.Tanjung Kelayang, Kab.Belitung
Bangka Belitung - Indonesia

Tel. +62 719 930 8888
WA +62 811 738 8280
WA +62 821 9836 5387

#ArtotelWanderlust #dafam #belitung #bangkabelitung #wisatabelitung #dafamresort #hotelbelitung #resortbelitung #resortcontent #menginapbelitung #travelbelitung #pesonaindonesia #letsgobelitung #hoteldafam #canting #tanjungkelayang #foodies #beach #staycation #Romantic",Image,2026-05-28 00:00:13+00:00,9.0,0,0.0,Dafam Resort Belitung,dafamresortbelitung,2026-06-03,Apify Instagram Scraper,9.0,2026-05-28
Bangka Belitung,#pulaubelitung,https://www.instagram.com/p/DZEasVzE8M3/,DZEasVzE8M3,"Gen Z to gen Z:
Lebih suka vc atau telfon?

Yuyur lebih suka jalan-jalan malem keliling kota sambil cerita apa aja, walaupun banyak ""hah"" nya

#pulaubelitung",Sidecar,2026-06-02 03:49:45+00:00,-1.0,10,0.0,Bundaran Pusat Kota Tanjung Pandan Belitung,deeviantiverra,2026-06-03,Apify Instagram Scraper,9.0,2026-06-02
Bangka Belitung,#explorebelitung,https://www.instagram.com/p/DYyFBukT_6L/,DYyFBukT_6L,"Tim yang suka nyetir sendiri atau tim yang maunya tinggal duduk santai selama liburan di Belitung ?

Mau lebih bebas atur perjalanan?

Pilih self drive biar bisa explore Belitung sesuka hati, tapi kalau pengen anti capek dan tinggal menikmati perjalanan, paket All Include siap nemenin kamu lengkap dengan driver + BBM

Tinggal piih yang paling nyaman, lalu siapin mood liburan terbaikmu ,karena jalan-jalan di Belitung harus nya seru, bukan ribet

•
•
•
Contact US :
WA : 087749631080 (Fast Response)
Web : sewamobilbelitung.id
IG : @rentalmobilbelitungmurah

#rentalmobilbelitung #sewamobilbelitung #liburanbelitung #belitungtrip #explorebelitung",Image,2026-05-26 00:54:09+00:00,9.0,0,0.0,Pulau Belitung,rentalmobilbelitungmurah,2026-06-03,Apify Instagram Scraper,9.0,2026-05-26
Bangka Belitung,#wisatabelitung,https://www.instagram.com/p/DZCt1_Ai2eN/,DZCt1_Ai2eN,"🌴✨ OPEN TRIP HOPPING ISLAND BELITUNG ✨🌴

Yuk liburan seru ke pulau-pulau eksotis Belitung dengan harga super hemat! 🏝️☀️

📅 06 Juni 2026
💰 Hanya 375K/PAX
👥 Minimal keberangkatan 6 orang

✅ Antar jemput hotel
✅ Tour guide profesional
✅ Boat tour island hopping
✅ Air mineral
✅ Dokumentasi Mirrorless & GoPro
✅ Tiket masuk wisata
✅ Snorkeling set
✅ Makan siang seafood di pulau

🌊 Jelajahi keindahan Pulau Lengkuas, Batu Garuda, Pulau Pasir, snorkeling di laut biru jernih, dan abadikan momen terbaikmu bersama teman, pasangan, maupun keluarga.

📸 BONUS dokumentasi bawah laut untuk mengabadikan keseruan liburanmu!

🔥 Cocok untuk:
✔ Solo traveler
✔ Couple
✔ Keluarga
✔ Komunitas
✔ Gathering kantor

📍 Meeting Point: Tanjungpandan, Belitung

📲 Booking sekarang sebelum kuota penuh!
☎️ 0877 9228 7550

#OpenTripBelitung #HoppingIslandBelitung #BelitungLestari #ExploreBelitung #WisataBelitung",Image,2026-06-01 12:08:37+00:00,8.0,0,0.0,,belitunglestari.tour,2026-06-03,Apify Instagram Scraper,8.0,2026-06-01
Bangka Belitung,#wisatabelitung,https://www.instagram.com/p/DY805KnoAOL/,DY805KnoAOL,"Keseruan snorkeling bareng nemo dan kawan-kawan di jernihnya laut Belitung! 🏝️🐟

Bikin cerita liburanmu makin lengkap dengan explore keindahan bawah lautnya yang masih alami bareng @gobelitungtrip Fasilitas lengkap, aman, dan pastinya dapet dokumentasi sekeren ini!

Tag temen kamu yang paling hobi main air! 👇
BOOKING SEKARANG, BERANGKAT BESOK
📱 WhatsApp: +62 812-4802-3619
💻 Instagram: @gobelitungtrip
📍 Kantor: Jl. Tj. Pandan, Kab. Belitung, Kep. Bangka Belitung 33411

#belitung #wisatabelitung #opentripbelitung #snorkeling #jalan",Sidecar,2026-05-30 05:04:46+00:00,8.0,0,0.0,,gobelitungtrip,2026-06-03,Apify Instagram Scraper,8.0,2026-05-30
Bangka Belitung,#pulaubelitung,https://www.instagram.com/p/DY03xyuzLwT/,DY03xyuzLwT,"""Maka dirikanlah shalat karena TuhanMu dan berkurbanlah."" - Q.S. Al-Kautsar : 2 

🌙Selamat Hari Raya Idul Adha 1447 H ✨️

Semoga semangat berkurban menumbuhkan keikhlasan, memperkuat ukhuwah dan membuka pintu-pintu kebaikan dalam hidup kita semua. Mari kita rayakan dengan penuh rasa syukur, ikhlas dan berbagi.

#atomixentertainment #belitung #pulaubelitung #iduladha #1447H",Image,2026-05-27 02:56:05+00:00,8.0,0,0.0,Belitung,atomix_id,2026-06-03,Apify Instagram Scraper,8.0,2026-05-27
Bangka Belitung,#explorebelitung,https://www.instagram.com/p/DZEWhMuT0Bn/,DZEWhMuT0Bn,"Ke Belitung buat urusan kerja tapi belum siapin kendaraan? Jangan sampai jadwal meeting jadi ribet gara-gara transport

TJQ Transport siap nemenin perjalanan kantor kamu jadi lebih praktis dan nyaman

Mau buat meeting, survey lokasi, kunjungan kerja, sampai antar-jemput tamu perusahaan juga lebih gampang dan fleksibel

Tinggal booking, lalu fokus sama pekerjaan tanpa repot mikirin kendaraan

Karena perjalanan kerja yang nyaman bikin aktivitas jadi lebih lancar

Yuk hubungi TJQ Transport sekarang dan siapain kendaraan terbaik untuk kebutuhan kantor kamu di belitung:

•
•
•
Contact US :
WA : 087749631080 (Fast Response)
Web : sewamobilbelitung.id
IG : @rentalmobilbelitungmurah

#rentalmobilbelitung #sewamobilbelitung #liburanbelitung #belitungtrip #explorebelitung",Image,2026-06-02 03:13:19+00:00,8.0,0,0.0,Pulau Belitung,rentalmobilbelitungmurah,2026-06-03,Apify Instagram Scraper,8.0,2026-06-02
Bangka Belitung,#explorebelitung,https://www.instagram.com/p/DZCq8qaEiwm/,DZCq8qaEiwm,"Begitu mendarat di Belitung, gak pakai lama langsung meluncur ke pantai. Nikmatin angin laut, jalanan sejuk, dan vibes pulau yang bikin tenang. Memori yang selalu pengen diulang. 🌊

#BelitungIsland #ExploreBelitung #Liburan #AnakPantai #belitung",Sidecar,2026-06-01 11:33:19+00:00,8.0,0,0.0,"Tanjungpandan, Sumatera Selatan, Indonesia",tonidesain24,2026-06-03,Apify Instagram Scraper,8.0,2026-06-01
Bangka Belitung,#explorebelitung,https://www.instagram.com/p/DZB58Muv0Ab/,DZB58Muv0Ab,,Image,2026-06-01 04:25:07+00:00,7.0,1,0.0,,watersport_belitung,2026-06-03,Apify Instagram Scraper,8.0,2026-06-01
Bangka Belitung,#explorebelitung,https://www.instagram.com/p/DY3yFeazMcp/,DY3yFeazMcp,"Outfit udah siap, kamera udah full baterai... tapi transport buat keliling Belitung masih belum aman?

Liburan ke Belitung nggak cuma soal foto estetik dan pantai cantik, yang bikin perjalanan makin nyaman itu kalau semua udah siap dari awal, termasuk kendaraan

Mau hunting sunset, kulineran, atau pindah-pindah pantai juga jadi lebih bebas tanpa ribet cari transport sana-sini

Yuk amankan mobilmu sebelum hari liburan tiba

Biar sampai Belitung tinggal fokus healing dan bikin momen seru bareng orang tersayang

•
•
•
Contact US :
WA : 087749631080 (Fast Response)
Web : sewamobilbelitung.id
IG : @rentalmobilbelitungmurah

#rentalmobilbelitung #sewamobilbelitung #liburanbelitung #belitungtrip #explorebelitung",Image,2026-05-28 06:04:06+00:00,8.0,0,0.0,Pulau Belitung,rentalmobilbelitungmurah,2026-06-03,Apify Instagram Scraper,8.0,2026-05-28
Bangka Belitung,#belitung,https://www.instagram.com/p/DZHkNPKEn5C/,DZHkNPKEn5C,"🤸🤸🤸 jump, jump, jump and jump all over the place 🤸🤸🤸
.
.
.
#belitung #belitungisland #belitungtimur #enjoybelitung #wonderdulindonesia",Sidecar,2026-06-03 09:10:37+00:00,7.0,0,0.0,Belitung,agustinusleona,2026-06-03,Apify Instagram Scraper,7.0,2026-06-03
Bangka Belitung,#bangkabelitung,https://www.instagram.com/p/DZHoJQFEt-W/,DZHoJQFEt-W,"Coffee,Rokok,Coffee,Rokok 
Bukan karena gak sayang tubuh, Tapi biar bisa ikutin kebiasaan Bung Karno 
.
.
Slide terakhir : adalah sosok pemuda yang gagal casting jadi pemeran Haikal Laskar Pelangi 

#bangkabelitung #laskarpelangi #soekarno #coffee #fyp",Sidecar,2026-06-03 09:45:01+00:00,5.0,2,0.0,,fernandosubaktii,2026-06-03,Apify Instagram Scraper,7.0,2026-06-03
Bangka Belitung,#wisatabelitung,https://www.instagram.com/p/DY6qU-wjy-b/,DY6qU-wjy-b,"3 hari di Belitung tuh rasanya nggak pernah cukup 🌊✨
Baru sehari menikmati pantai berpasir putih dan hopping island, besoknya udah jatuh cinta sama laut sebening kaca dan suasana tenang yang bikin susah move on. Setiap sudut Belitung selalu punya cerita dan vibes yang beda-beda 🤍

Mulai dari menikmati sunrise cantik, foto-foto di pantai ikonik, sampai kuliner seafood yang fresh banget semuanya bikin liburan terasa singkat. Nggak heran banyak yang awalnya cuma short trip, eh pulangnya malah langsung pengen balik lagi 😍🏝️

Kalau kamu punya waktu 3 hari di Belitung, siap-siap aja dibuat betah dan susah pulang ✈️
Yuk, waktunya healing dan bikin momen terbaik bareng orang tersayang di Belitung! 🌴☀️

📞CP/WA : +6285268526490
.
.
#AgenTravelBelitung #TravelBelitung #TourBelitung #BelitungTrip #WisataBelitung #PaketTourBelitung #ExploreBelitung #VisitBelitung #BelitungIsland #OpenTripBelitung #LiburanBelitung #BelitungTour #TripBelitung #Belitong #PaketWisataBelitung #HolidayBelitung #JalanJalanBelitung #BelitungHits #PesonaIndonesia #WonderfulIndonesia",Image,2026-05-29 08:53:58+00:00,7.0,0,0.0,,vacationsbelitung,2026-06-03,Apify Instagram Scraper,7.0,2026-05-29
Bangka Belitung,#wisatabelitung,https://www.instagram.com/p/DY1InosmVRA/,DY1InosmVRA,"Idul Adha bukan cuma tentang berkurban, tapi juga tentang belajar ikhlas dan berbagi 🤍

Selamat Hari Raya Idul Adha 1447 H / 2026 M.
Semoga setiap doa yang dipanjatkan membawa ketenangan hati, keberkahan hidup, dan kebahagiaan untuk kita semua 🙏🏻✨

Keluarga besar Belitung Transport mengucapkan:
“Minal Aidin Wal Faizin, Mohon Maaf Lahir dan Batin.”

Nikmati momen kebersamaan bersama orang tersayang dan semoga perjalanan hidup kita selalu dimudahkan 🌙

#belitungtransportid #iduladha2026 #rentalmobilbelitung #wisatabelitung #belitungtrip",Image,2026-05-27 05:23:13+00:00,7.0,0,0.0,,belitungtransport.id,2026-06-03,Apify Instagram Scraper,7.0,2026-05-27
